Year,Month,Customer Code,Industry,Revenue Type,Product,Product Mix,Revenue,Gross Profit
2023,2,Customer 19,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 19,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  107,731 ","  17,386 "
2023,2,Customer 19,Pharmaceuticals & Biotech,Reoccurring,DeliverIT Solutions,Software & Platforms,"  65,028 ","  10,345 "
2023,2,Customer 104,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  632 ,  392 
2023,2,Customer 12,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,580 ","  2,038 "
2023,2,Customer 12,Industrial Equipment & Utilities,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  31,190 ","  26,580 "
2023,2,Customer 12,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  10,207 ","  1,021 "
2023,2,Customer 12,Industrial Equipment & Utilities,Reoccurring,OperateX Fulfillment,Software & Platforms,"  16,346 ","  (1,532)"
2023,2,Customer 12,Industrial Equipment & Utilities,Reoccurring,DeliverIT Solutions,Software & Platforms,"  5,009 ","  1,079 "
2023,2,Customer 12,Industrial Equipment & Utilities,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  7,838 ","  7,096 "
2023,2,Customer 12,Industrial Equipment & Utilities,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  2,728 ","  (1,563)"
2023,2,Customer 22,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  12,187 ","  7,566 "
2023,2,Customer 22,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 22,Industrial Equipment & Utilities,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,2,Customer 22,Industrial Equipment & Utilities,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  25,527 ","  (14,595)"
2023,2,Intercompany Eliminations,Intercompany Eliminations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (2,906)",  -   
2023,2,Intercompany Eliminations,Intercompany Eliminations,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  4,282 ",  -   
2023,2,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  (32,836)",  -   
2023,2,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,OperateX Fulfillment,Software & Platforms,"  (26,445)",  -   
2023,2,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,DeliverIT Solutions,Software & Platforms,  (787),  -   
2023,2,Intercompany Eliminations,Intercompany Eliminations,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  (129,098)",  -   
2023,2,Customer 238,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 8,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  27,078 ","  10,508 "
2023,2,Customer 8,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  61,748 ","  3,825 "
2023,2,Customer 8,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,"  78,599 ","  16,437 "
2023,2,Customer 103,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,657 ","  1,028 "
2023,2,Customer 36,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  442 ,"  (2,186)"
2023,2,Customer 36,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  636 ,  668 
2023,2,Customer 36,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 11,Apparel & E-Commerce,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,274 ","  (2,483)"
2023,2,Customer 11,Apparel & E-Commerce,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  241 ,  253 
2023,2,Customer 11,Apparel & E-Commerce,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 11,Apparel & E-Commerce,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  11,695 ","  (3,705)"
2023,2,Customer 11,Apparel & E-Commerce,Reoccurring,OperateX Fulfillment,Software & Platforms,"  29,420 ","  1,332 "
2023,2,Customer 11,Apparel & E-Commerce,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 80,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,385 ",  860 
2023,2,Customer 80,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 80,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,"  1,350 ","  1,262 "
2023,2,Customer 270,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  -   ,  -   
2023,2,Customer 270,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  313 ,  329 
2023,2,Customer 270,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  16,059 ","  (34,912)"
2023,2,Customer 270,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  258,700 ","  80,068 "
2023,2,Customer 270,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 269,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,569 ","  (1,237)"
2023,2,Customer 269,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 56,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  744 ,  462 
2023,2,Customer 56,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 33,Public Administration,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  11,939 ","  4,387 "
2023,2,Customer 278,E-Learning Platforms,Reoccurring,DeliverIT Solutions,Software & Platforms,"  10,217 ","  2,151 "
2023,2,Customer 10,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  10,110 ","  5,005 "
2023,2,Customer 10,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  6,373 ","  (4,591)"
2023,2,Customer 10,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,"  9,379 ","  2,795 "
2023,2,Customer 10,Aerospace & Defense,Reoccurring,DeliverIT Solutions,Software & Platforms,"  5,890 ","  5,868 "
2023,2,Customer 78,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,671 ","  3,856 "
2023,2,Customer 78,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 78,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,  204 ,  27 
2023,2,Customer 21,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  44 ,  27 
2023,2,Customer 21,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 21,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,2,Customer 1,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  223,873 ","  129,347 "
2023,2,Customer 1,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (5,443)","  (5,717)"
2023,2,Customer 1,Digital Innovation & Streaming,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  115,941 ","  89,850 "
2023,2,Customer 1,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  321,700 ","  30,568 "
2023,2,Customer 1,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,"  3,782,337 ","  845,385 "
2023,2,Customer 1,Digital Innovation & Streaming,Reoccurring,DeliverIT Solutions,Software & Platforms,"  6,407 ","  2,237 "
2023,2,Customer 1,Digital Innovation & Streaming,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 1,Digital Innovation & Streaming,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  239,285 ","  31,971 "
2023,2,Customer 1,Digital Innovation & Streaming,Recurring,VoxTelecom,Managed IT & Cloud Services,"  8,613 ","  (2,036)"
2023,2,Customer 4,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  5,617 ","  (6,572)"
2023,2,Customer 4,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  23,048 ","  44,366 "
2023,2,Customer 4,Pharmaceuticals & Biotech,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  133,193 ","  54,384 "
2023,2,Customer 4,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  533,064 ","  248,558 "
2023,2,Customer 4,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  101,306 ","  (47,247)"
2023,2,Customer 4,Pharmaceuticals & Biotech,Reoccurring,DeliverIT Solutions,Software & Platforms,"  399,973 ","  79,678 "
2023,2,Customer 4,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  1,960 ","  2,607 "
2023,2,Customer 4,Pharmaceuticals & Biotech,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  266,265 ","  53,947 "
2023,2,Customer 17,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,328 ",  624 
2023,2,Customer 17,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  742 ,  779 
2023,2,Customer 17,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  2,874 ",  (142)
2023,2,Customer 17,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  14,986 ","  (8,401)"
2023,2,Customer 17,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  26,308 ","  (6,826)"
2023,2,Customer 17,Pharmaceuticals & Biotech,Reoccurring,DeliverIT Solutions,Software & Platforms,"  (53,642)","  (53,433)"
2023,2,Customer 17,Pharmaceuticals & Biotech,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  38,415 ","  (11,272)"
2023,2,Customer 30,Consulting & Advisory,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 94,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  839 ,"  (1,258)"
2023,2,Customer 94,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,2,Customer 15,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,225 ",  732 
2023,2,Customer 15,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,060 ","  2,164 "
2023,2,Customer 15,Public Administration,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  31,771 ","  27,057 "
2023,2,Customer 15,Public Administration,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  8,260 ","  3,623 "
2023,2,Customer 44,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (2,397)","  (1,488)"
2023,2,Customer 44,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  13,906 ","  (1,094)"
2023,2,Customer 44,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  31,434 ","  (12,928)"
2023,2,Customer 65,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  4,653 ","  2,889 "
2023,2,Customer 78,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,151 ","  1,335 "
2023,2,Customer 78,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 203,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  27 ,  17 
2023,2,Customer 52,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,166 ","  1,966 "
2023,2,Customer 52,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  8,114 ","  6,743 "
2023,2,Customer 52,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,"  15,688 ","  1,772 "
2023,2,Customer 9,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  (815),  (506)
2023,2,Customer 9,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  21,205 ","  22,270 "
2023,2,Customer 9,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  89,934 ","  42,082 "
2023,2,Customer 9,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,"  511,392 ","  84,725 "
2023,2,Customer 9,Aerospace & Defense,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  18,204 ","  16,424 "
2023,2,Customer 263,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,937 ","  1,202 "
2023,2,Customer 263,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  269 ,  282 
2023,2,Customer 263,Industrial Equipment & Utilities,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,  214 ,  182 
2023,2,Customer 263,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 150,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,852 ","  1,771 "
2023,2,Customer 74,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,738 ","  1,700 "
2023,2,Customer 25,Corporate & Regulatory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (1,185)",  (735)
2023,2,Customer 25,Corporate & Regulatory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  19,648 ",  799 
2023,2,Customer 25,Corporate & Regulatory,Reoccurring,OperateX Fulfillment,Software & Platforms,"  63,444 ","  6,975 "
2023,2,Customer 54,Apparel & E-Commerce,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  11,400 ","  5,001 "
2023,2,Customer 53,Pharmaceuticals & Biotech,Reoccurring,DeliverIT Solutions,Software & Platforms,"  3,776 ",  363 
2023,2,Customer 53,Pharmaceuticals & Biotech,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 16,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  14,943 ","  9,277 "
2023,2,Customer 16,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  7,566 ","  6,131 "
2023,2,Customer 16,Industrial Equipment & Utilities,Reoccurring,OperateX Fulfillment,Software & Platforms,"  67,316 ","  201,791 "
2023,2,Customer 14,Apparel & E-Commerce,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  19 ,  12 
2023,2,Customer 14,Apparel & E-Commerce,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  78,094 ","  46,740 "
2023,2,Customer 14,Apparel & E-Commerce,Reoccurring,DeliverIT Solutions,Software & Platforms,"  36,791 ","  6,882 "
2023,2,Customer 14,Apparel & E-Commerce,Reoccurring,Insight Advisory,Consulting & Implementation Services,"  163,324 ","  247,539 "
2023,2,Customer 14,Apparel & E-Commerce,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  109,213 ","  63,183 "
2023,2,Customer 32,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 142,Property Management & Investment,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  623 ,  387 
2023,2,Customer 28,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  629 ,  391 
2023,2,Customer 28,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 28,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,2,Customer 28,Aerospace & Defense,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  6,853 ","  2,495 "
2023,2,Customer 96,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  5,482 ","  3,403 "
2023,2,Customer 256,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,387 ","  1,482 "
2023,2,Customer 275,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,284 ","  1,349 "
2023,2,Customer 275,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  396 ,  284 
2023,2,Customer 59,Apparel & E-Commerce,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  49,119 ","  39,125 "
2023,2,Customer 20,Aerospace & Defense,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  43,156 ","  2,911 "
2023,2,Customer 106,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2023,2,Customer 106,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,  139 ,  139 
2023,2,Customer 259,Industrial Equipment & Utilities,Reoccurring,OperateX Fulfillment,Software & Platforms,"  7,048 ","  1,268 "
2023,2,Customer 87,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  4,627 ","  2,873 "
2023,2,Customer 87,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  12,420 ","  1,836 "
2023,2,Customer 87,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  15,623 ","  2,414 "
2023,2,Customer 24,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  65 ,  40 
2023,2,Customer 24,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 24,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,"  110,430 ","  11,182 "
2023,2,Customer 23,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  506 ,  314 
2023,2,Customer 23,Consulting & Advisory,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  3,425 ","  1,502 "
2023,2,Customer 110,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  20 ,  13 
2023,2,Customer 60,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  83 ,  52 
2023,2,Customer 60,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  10,892 ","  3,931 "
2023,2,Customer 60,Aerospace & Defense,Reoccurring,OperateX Fulfillment,Software & Platforms,"  15,445 ","  2,156 "
2023,2,Customer 6,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  9,007 ","  4,656 "
2023,2,Customer 6,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,089 ","  1,144 "
2023,2,Customer 6,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  5,489 ","  4,645 "
2023,2,Customer 6,Pharmaceuticals & Biotech,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  78,231 ","  5,862 "
2023,2,Customer 6,Pharmaceuticals & Biotech,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  10,850 ","  (1,760)"
2023,2,Customer 6,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  55,836 ","  13,769 "
2023,2,Customer 6,Pharmaceuticals & Biotech,Reoccurring,DeliverIT Solutions,Software & Platforms,"  290,995 ","  91,343 "
2023,2,Customer 6,Pharmaceuticals & Biotech,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  48,127 ","  (19,030)"
2023,2,Customer 127,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,243 ","  1,911 "
2023,2,Customer 91,Consulting & Advisory,Reoccurring,OperateX Fulfillment,Software & Platforms,"  6,741 ","  1,356 "
2023,2,Customer 55,Renewable Energy Solutions,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,840 ","  1,142 "
2023,2,Customer 55,Renewable Energy Solutions,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  1,788 ","  1,220 "
2023,2,Customer 262,Renewable Energy Solutions,Reoccurring,DeliverIT Solutions,Software & Platforms,  -   ,  -   
2023,2,Customer 93,Pharmaceuticals & Biotech,Reoccurring,OperateX Fulfillment,Software & Platforms,"  1,289 ","  1,227 "
2023,2,Customer 75,Pharmaceuticals & Biotech,Recurring,Skyline Remote Monitoring,Managed IT & Cloud Services,"  1,029 ",  877 
2023,2,Customer 172,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  874 ,  542 
2023,2,Customer 2,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  67,212 ","  30,636 "
2023,2,Customer 2,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  76,347 ","  80,181 "
2023,2,Customer 2,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  57,569 ","  3,726 "
2023,2,Customer 2,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,"  7,505 ","  4,134 "
2023,2,Customer 2,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,  863 ,  322 
2023,2,Customer 2,Public Administration,Reoccurring,Insight Advisory,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 2,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  1,045,398 ","  733,224 "
2023,2,Customer 13,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,467 ","  (12,094)"
2023,2,Customer 13,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  (3,562)","  (3,740)"
2023,2,Customer 13,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 13,Public Administration,Reoccurring,DeliverIT Solutions,Software & Platforms,"  45,372 ","  1,984 "
2023,2,Customer 13,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,"  41,602 ","  41,602 "
2023,2,Customer 38,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  (35),  (22)
2023,2,Customer 38,Aerospace & Defense,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  708 ,  743 
2023,2,Customer 38,Aerospace & Defense,Reoccurring,DeliverIT Solutions,Software & Platforms,"  2,267 ",  593 
2023,2,Customer 259,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  5,310 ","  2,243 "
2023,2,Customer 39,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,571 ","  1,596 "
2023,2,Customer 39,Consulting & Advisory,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 57,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  4,831 ","  2,999 "
2023,2,Customer 57,Pharmaceuticals & Biotech,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  1,567 ",  375 
2023,2,Customer 29,E-Learning Platforms,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,880 ",  (554)
2023,2,Customer 29,E-Learning Platforms,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  60,986 ","  (4,982)"
2023,2,Customer 29,E-Learning Platforms,Reoccurring,OperateX Fulfillment,Software & Platforms,"  45,953 ","  (4,850)"
2023,2,Customer 66,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  3,198 ",  147 
2023,2,Customer 43,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  9,126 ","  4,042 "
2023,2,Customer 68,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,095 ","  1,300 "
2023,2,Customer 68,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 7,Public Administration,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  10,271 ","  5,635 "
2023,2,Customer 7,Public Administration,Reoccurring,StreamMedia Solutions,Consulting & Implementation Services,"  51,253 ","  7,092 "
2023,2,Customer 7,Public Administration,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  222 ,  (15)
2023,2,Customer 7,Public Administration,Reoccurring,OperateX Fulfillment,Software & Platforms,"  1,202,261 ","  71,066 "
2023,2,Customer 7,Public Administration,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  33,215 ","  12,986 "
2023,2,Customer 73,Industrial Equipment & Utilities,Reoccurring,OperateX Fulfillment,Software & Platforms,  -   ,  -   
2023,2,Customer 47,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,133 ",  (417)
2023,2,Customer 47,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 47,Digital Innovation & Streaming,Recurring,FieldSite On-Prem Services,Managed IT & Cloud Services,"  71,057 ","  (18,702)"
2023,2,Customer 46,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  2,003 ","  1,244 "
2023,2,Customer 46,Digital Innovation & Streaming,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  6,863 ","  3,093 "
2023,2,Customer 46,Digital Innovation & Streaming,Reoccurring,OperateX Fulfillment,Software & Platforms,"  7,039 ",  888 
2023,2,Customer 121,Industrial Equipment & Utilities,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  194 ,  120 
2023,2,Customer 121,Industrial Equipment & Utilities,Reoccurring,OperateX Staffing,Consulting & Implementation Services,  -   ,  -   
2023,2,Customer 124,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,"  1,129 ","  1,129 "
2023,2,Customer 86,Aerospace & Defense,Reoccurring,OperateX Staffing,Consulting & Implementation Services,"  2,404 ","  1,241 "
2023,2,Customer 92,Digital Innovation & Streaming,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,"  1,482 ",  920 
2023,2,Customer 83,Apparel & E-Commerce,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  727 ,  764 
2023,2,Customer 115,Public Administration,Reoccurring,CoreSoft Suite,Software & Platforms,  899 ,  899 
2023,2,Customer 51,Industrial Equipment & Utilities,Reoccurring,OperateX Fulfillment,Software & Platforms,"  6,675 ",  508 
2023,2,Customer 120,Pharmaceuticals & Biotech,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  330 ,  205 
2023,2,Customer 91,Consulting & Advisory,Recurring,Helix Maintenance Plans,Managed IT & Cloud Services,  517 ,  321 
